house_price,rental_agency,city,bedrooms,surface
1750,Out Amsterdam,Amsterdam,3,65
1650,Homely Rentals,Den Haag,4,68
1450,Aham Vastgoed,Amsterdam,3,56
2250,Aham Vastgoed,Amsterdam,3,70
850,123Wonen Zeeland,Kortgene,1,43
1300,123Wonen Zeeland,Kortgene,3,74
850,123Wonen Zeeland,Kortgene,1,41
1300,123Wonen Zeeland,Kortgene,3,60
1495,ViaDaan,Amsterdam,2,32
1245,Rotsvast Zoetermeer,Zoetermeer,3,73
2300,Expats. Amsterdam Rentals ,Amsterdam,4,113
1600,Inter Immo Amsterdam,Amsterdam,3,62
1700,Inter Immo Amsterdam,Amsterdam,3,79
1295,Tweelwonen.nl Leiden,Hazerswoude-Dorp,3,84
1245,Tweelwonen.nl Leiden,Hazerswoude-Dorp,3,67
1749,ViaDaan,Utrecht,3,115
1400,REC Vastgoed,Groningen,3,104
1200,Interhouse verhuurmakelaars Breda,Breda,3,76
1500,Stam Vastgoed,Almere,4,95
1550,Stam Vastgoed,Vinkeveen,3,75
1550,Housing Agency,Amsterdam,3,63
820,Huurstek,Arnhem,2,52
675,Huurstek,Otterlo,2,42
735,Vlug Wonen,Hengelo,2,35
950,Siewe Woning Makelaars,Almere,3,65
1300,Rotsvast Eindhoven,Eindhoven,2,70
510,Maxx Zwolle,Zwolle,1,25
1500,Makelaarskantoor Carla van den Brink,Amstelveen,2,54
1295,VHPN,Rotterdam,3,80
935,P&D Housing,Tilburg,2,55
925,Cityside Apartments,Amersfoort,3,54
3500,VERRA Real Estate,Den Haag,8,230
515,Wolters Housing,Den Haag,1,25
975,A&N Vastgoed,Den Haag,1,40
900,Domica Eindhoven,Eindhoven,2,44
1300,Stam Vastgoed,Hilversum,2,60
735,De Huissleutel,Tilburg,3,65
1350,Bianca Combee Housing Service,Amstelveen,2,45
2450,Alcoco.nl,Amsterdam,3,95
1750,Interhouse verhuurmakelaars Hilversum & Almere,Bussum,3,126
1800,Smit & Heinen Makelaars en Taxateurs,Amsterdam,3,85
8500,Engel en Volkers Amsterdam ,Amsterdam,11,370
1350,Lutz Real Estate,Den Haag,4,85
1695,Visch & Van Zeggelaar Amsterdam,Amsterdam,3,57
1550,BrinkBorgh Makelaardij,Amsterdam,3,58
1450,BrinkBorgh Makelaardij,Amsterdam,3,43
1350,Wbos Makelaars,Heemstede,2,62
1750,JLG Real Estate,Amsterdam,3,77
1550,11 Makelaars Amsterdam,Diemen,3,73
3000,Von Poll Real Estate - Zuidas,Amstelveen,6,132
3250,Ouwehand v/d Meijden Makelaars,Amsterdam,3,175
1450,Ooms Makelaars Woningen,Rotterdam,3,75
1575,Ooms Makelaars Woningen,Rotterdam,4,116
1495,Ooms Makelaars Woningen,Rotterdam,3,108
1400,Brantjes Makelaars Zaanstad,Wormerveer,3,70
1600,BS Real Estate & Services,Den Haag,5,135
1650,Rappange Makelaardij,Amsterdam,4,85
1750,Rappange Makelaardij,Amsterdam,4,80
1950,Ter Haar Makelaars B.V.,Amsterdam,3,80
723,De Huissleutel,Tilburg,2,64
1295,VHPN,Rotterdam,3,80
1550,Mac Housing,Amsterdam,3,78
1400,Corpowonen,Hilversum,4,100
795,Corpowonen,Rotterdam,3,62
1250,Van der Loo Vastgoed,Maastricht,3,80
1600,HB Housing ,Hoofddorp,4,86
2000,HB Housing ,Amsterdam,3,71
2500,HB Housing ,Amsterdam,4,120
775,Heimstaden,Woerden,3,58
2195,Portsville,Rotterdam,4,95
1330,Bouwvereniging Woningzorg,Maastricht,4,145
2000,Boon Properties,Amsterdam,3,82
1075,Nu-huren.nl,Oss,3,122
1175,ITS Housing,Utrecht,1,35
1495,ITS Housing,Utrecht,4,110
1850,A&N Vastgoed,Den Haag,1,93
1150,A&N Vastgoed,Den Haag,1,80
1275,A&N Vastgoed,Den Haag,1,84
1100,A&N Vastgoed,Den Haag,1,85
1100,Expatservice Amsterdam,Amsterdam,2,25
1500,Expatservice Amsterdam,Amsterdam,3,75
850,Expatservice Amsterdam,Amsterdam,2,22
1125,Expatservice Amsterdam,Amsterdam,2,35
2750,City Homes,Amsterdam,4,155
1500,NEXT Beheer,Den Haag,4,118
1500,Perfectrent,Rotterdam,4,75
1295,Brummel & Beuk Makelaars ,Amsterdam,2,40
3500,RE/MAX Pro,Amsterdam,4,166
975,Waterland Home Rentals,Purmerend,2,45
2150,EHR Haarlem - Leiden,Heemstede,3,110
1650,Lexis Real Estate,Amsterdam,4,85
1600,Inter Immo Amsterdam,Amsterdam,3,55
1550,Mac Housing,Amsterdam,3,78
1350,Hevesta Bemiddeling,Amsterdam,1,37
1200,Koops Makelaardij,Haarlem,2,53
1695,Lengers Housing,Amsterdam,2,55
1100,Amsterdam Housing,Amstelveen,2,41
504,Maasland Relocation,Maastricht,2,24
950,Mauve Real Estate,Hilversum,2,54
535,Woonder,Maastricht,1,25
1225,FRIS Vastgoed Management,Diemen,2,63
1100,072wonen,Bergen,1,36
915,Fresch Real Estate,Den Haag,3,69
710,LVDS Vastgoed,Maastricht,1,31
715, Vastgoed 010,Rotterdam,1,18
558,Domica Apeldoorn,Apeldoorn,1,26
2050,Koops Makelaardij Leiden,Leiden,3,95
1500,Holland Home Management,Amsterdam,3,49
1890,HouseHunting SchipholRegio & Haarlem e.o.,Hoofddorp,3,110
1499, Vastgoed 010,Rotterdam,3,80
940,Mertens Makelaardij,Vaals,5,105
1250,Home by Theresa,Utrecht,1,60
2495,Riva Rentals,Rotterdam,5,265
1000,Riva Rentals,Rotterdam,3,90
1350,Collection Apartments,Amsterdam,2,50
1900,Stoit Groep,Son en Breugel,5,282
4400,The Real Estate Company,Den Haag,8,370
1450,DL Housing Services,Haarlem,3,60
300,K&P Makelaars,Groningen,1,15
1900,Regent Makelaars,Amsterdam,3,61
799,Prinsenstad Makelaardij,Delft,1,23
670,Prinsenstad Makelaardij,Delft,1,18
799,Prinsenstad Makelaardij,Delft,1,24
1645,Brick Vastgoed,Eindhoven,5,1645
1600,Maasstad Woningverhuur,Rotterdam,3,122
985,OurDomain Amsterdam Diemen,Diemen,2,47
2900,Amsterdam Housing,Amsterdam,3,81
795,Rotterdam Wonen,Rotterdam,2,52
750,De Huisadviseur Tilburg,Breda,2,35
1350,Prevenda,Amsterdam,3,65
1125,Tuitman Vastgoed,Groningen,3,65
1795,Rotterdam Wonen,Rotterdam,4,130
1400,Interhouse verhuurmakelaars Amsterdam,Amsterdam,2,56
600,123Wonen Zwolle,Kampen,1,34
1550,At Home in Utrecht,Utrecht,3,70
1750,Expats. Amsterdam Rentals ,Amsterdam,4,100
995,Interhouse verhuurmakelaars Rotterdam,Rotterdam,3,65
1250,Covers & Jonker Makelaars BV,Utrecht,2,58
1450,123Wonen Amersfoort,Amersfoort,4,105
1365,Van Huis Uit Makelaars,Amsterdam,3,54
650,University Housing,Utrecht,1,24
1625,Zen Home Rentals,Amsterdam,2,50
350,EasyMakelaars,Leiden,1,10
1360,Hopmans Wonen,Bergen op Zoom,4,104
1750,Onlinemakelaarsdiensten.nl,Amsterdam,3,86
1350,Inter Immo Almere,Almere,2,64
1950,Koops Makelaardij Amstelveen,Amsterdam,4,93
1300,HousingNet,Amsterdam,3,75
1800,Keizerskroon makelaars,Amsterdam,2,60
1750,Collection Apartments,Amsterdam,3,75
2195,Stoit Groep,Son en Breugel,5,170
1095,Brick Brokers,Hilversum,2,58
2375,Amsterdamse Maatschappij,Amsterdam,5,165
1250,Centraal Makelaardij,Haarlem,3,75
672,Prinsenstad Makelaardij,Delft,2,22
1050,Robog.nl,Bergen op Zoom,4,100
1350,Hevesta Bemiddeling,Amsterdam,1,37
985,OurDomain Amsterdam Diemen,Diemen,2,47
1650,VERRA Real Estate Rotterdam,Rotterdam,3,101
995,123Wonen Eindhoven,Eindhoven,3,105
1400,HouseHunting Tilburg,Tilburg,4,90
1850,Amsterdam Housing,Amsterdam,3,95
1575,KNAP Makelaardij ,Amsterdam,2,49
1050,Roomservice,Wijk aan Zee,2,48
1207,Woonder,Maastricht,2,54
1195,Regio56 Makelaars & Huisvesting ,Eindhoven,2,47
1295,Rotsvast Breda,Breda,3,100
1250,Veldboom Vastgoed Almere,Almere,2,65
370,Maxx Zwolle,Zwolle,1,12
1174,NederWoon verhuurmakelaars Nijmegen,Nijmegen,3,116
400,NederWoon verhuurmakelaars Nijmegen,Ubbergen,1,12
1250,NL en Wonen,Almere,3,54
625,BVwonen,Tilburg,2,21
1195,123Wonen Leiden,Leiderdorp,4,93
1695,Rent a Stone,Rotterdam,5,108
450,GOETH Vastgoed,Eindhoven,1,12
500,NederWoon Verhuurmakelaars Apeldoorn,Ermelo,1,30
1095,De Bloois Vastgoed,Rotterdam,3,85
815,Stadhuis Breda,Breda,2,41
1250,De Huisadviseur Tilburg,Tilburg,2,52
410,Rotsvast Eindhoven,Eindhoven,1,12
2500,Kolpa Makelaars B.V.,Rotterdam,7,187
2000,Aham Vastgoed,Amsterdam,3,80
1975,Aham Vastgoed,Amsterdam,4,105
850,Immovita,Den Haag,1,57
1260,realestate.nl ,Rotterdam,3,60
765,W&D Vastgoed,Tilburg,2,35
1850,Absolute Housing,Amsterdam,4,69
1395,Q Makelaars,Den Haag,2,72
935,P&D Housing,Tilburg,2,55
2000,Out Amsterdam,Amsterdam,3,65
1195,Perfectrent,Rotterdam,3,72
1275,Pas verhuurt,Den Bosch,5,99
1595,Guntenaar Wonen,Zeist,4,80
725,HousingXL.nl,Maastricht,1,35
1595,Housing Solutions,Brielle,4,90
895,Heimstaden,Doetinchem,4,105
965,Heimstaden,Leusden,3,73
1145,123Wonen Dordrecht,Dordrecht,2,100
1700,RE/MAX Pro,Amsterdam,1,50
1199,123Wonen Den Haag,Zoetermeer,3,78
1725,Amsterdam Beautiful Property Rental,Amsterdam,3,60
1700,020 Rental,Amsterdam,5,100
1795,NOORESTATE,Amsterdam,2,44
1420,Van Der Huizen,Amsterdam,3,74
710,LVDS Vastgoed,Maastricht,1,21
1800,Mid-stay Apartments,Amsterdam,3,80
1195,J.P. Meulendijks,Utrecht,2,60
3100,Dutch Housing Centre BV,Amsterdam,4,95
1200,Beumer Garantiemakelaars De Meern,De Bilt,3,69
1150,Beumer Garantiemakelaars De Meern,De Bilt,3,66
1750,Interhouse verhuurmakelaars Hilversum & Almere,Bussum,4,131
1750,Interhouse verhuurmakelaars Hilversum & Almere,Bussum,4,105
1045,Rotsvast Gouda,Gouda,3,80
780,Domica Arnhem,Arnhem,2,54
1585,123Wonen West-Brabant,Fijnaart,7,143
1450,Immobilia Real Estate,Rotterdam,4,90
1800,Dutchify Equity Management,Den Haag,5,103
1150,Guntenaar Wonen,Driebergen-Rijsenburg,3,65
750,University Housing,Utrecht,1,20
1295,VHPN,Rotterdam,3,80
2100,The Perfect House,Amsterdam,3,86
1800,HouseHunting SchipholRegio & Haarlem e.o.,Hoofddorp,5,140
3000,Interhouse verhuurmakelaars Sassenheim,Nieuw-Vennep,7,185
1650,Collection Apartments,Amsterdam,3,65
1450,Dop Makelaars,Almere,5,109
995,Van Der Huizen,Nieuwegein,2,60
1100,Van Der Huizen,Zeist,3,67
1275,Grand Relocation,Amsterdam,2,30
2100,Internationals Housing,Utrecht,2,102
1750,VERRA Real Estate Rotterdam,Amsterdam,3,83
1295,City Housing Maastricht,Maastricht,2,70
1325,Huizenbalie.nl,Amsterdam,4,73
950,Expatdesk Nijmegen,Ubbergen,2,60
1150,Pas verhuurt,Den Bosch,3,79
1670,FRIS Vastgoed Management,Amsterdam,3,62
1450,Rotsvast Amstelveen,Amsterdam,1,70
1599,J.P. Meulendijks,Amsterdam,2,60
300,123Wonen Twente,Almelo,1,13
1500,Jimble,Amsterdam,2,38
1850,Jimble,Amsterdam,3,82
1295,Zuid Beheer B.V.,Eindhoven,4,90
685,Huren in Twente,Hengelo,2,45
795,HouseHunting Zwolle Apeldoorn,Zwolle,2,31
995,123Wonen Tilburg,Tilburg,3,85
900,EHR Arnhem,Velp,2,55
995,Woonhuis Limburg,Maastricht,2,47
400,Van Der Huizen,Zeist,1,14
1450,ViaDaan,Amsterdam,2,56
1650,B&S Rental Service,Utrecht,3,92
3000,Kimmel & Co. Makelaarskantoor o.g. b.v.,Den Haag,5,162
345,Nu-huren.nl,Den Bosch,1,12
1550,Mac Housing,Amsterdam,3,78
1295,VHPN,Rotterdam,3,80
1350,Groningse Panden Beheer B.V.,Groningen,2,50
1395,VGW Housing,Utrecht,3,80
875,De Woningwinkel B.V. ,Zwolle,3,75
1550,Rotsvast Eindhoven,Eindhoven,4,114
995,Rotsvast Eindhoven,Eindhoven,2,45
460,Cronesteijn Vastgoed B.V.,Alphen aan den Rijn,1,12
1400,072wonen,Alkmaar,4,130
1400,A Plus Apartments,Amsterdam,2,73
805,Rent Valley,Den Haag,1,32
935,Rent Valley,Den Haag,2,40
760,Cronesteijn Vastgoed B.V.,Alphen aan den Rijn,1,30
1700,Makelaardij Prins van Wijngaarden,Amsterdam,2,57
1100,Stienstra,Breda,3,103
1500,Rotsvast Leiden,Leiden,2,60
1025,Maxx Groningen,Groningen,3,49
1175,EasyMakelaars,Leiden,3,50
580,Housing Solutions Breda,Breda,1,15
1400,Dop Makelaars,Lelystad,6,111
2200,Cosmo Housing,Amsterdam,4,60
950,Casa Nostra Makelaardij,Budel,4,82
950,ViaDaan,Kaatsheuvel,2,62
1690,Grand Relocation,Amsterdam,3,60
1850,NVM Makelaarskantoor G. Kok,Rotterdam,3,106
995,Pandomo Makelaars,Groningen,2,60
980,De Regenbogen Beheer,Den Haag,2,40
900,VERRA Real Estate Rotterdam,Dordrecht,1,35
1050,EasyLease,Maren-Kessel,3,80
975,Mijnhuurwoning.com,Diepenveen,3,93
735,MetMook,Tilburg,2,30
1495,123Wonen Haarlem,Hoofddorp,5,125
1168,Q Makelaars,Den Haag,1,59
985,OurDomain Amsterdam Diemen,Diemen,2,47
1050,HousingXL.nl,Maastricht,2,53
1095,'t Mauritshuis Makelaars,Wageningen,4,70
850,Maxx Groningen,Groningen,2,55
1250,Solide Verhuur,Zwolle,3,65
1750,Wooncompany Den Haag,Den Haag,3,130
350,GOETH Vastgoed,Udenhout,1,16
1295,ViaDaan,Rotterdam,2,75
1200,Stam Vastgoed,Hilversum,2,60
925,Stam Vastgoed,Hilversum,2,55
1150,HouseHunting Eindhoven,Eindhoven,2,60
1250,Rotsvast Eindhoven,Geldrop,4,87
2450,HUIZ,Made,3,155
1650,Rebid,Amsterdam,3,55
1750,Van Roijen Makelaardij o.g. B.V.,Amsterdam,2,58
950,Riva Rentals,Rotterdam,3,81
1150,ViaDaan,Ede,4,133
1500,ViaDaan,Den Bosch,3,90
1475,ViaDaan,Utrecht,2,57
1399,ViaDaan,Amstelveen,2,55
1250,ViaDaan,Almere,3,79
1295,Karens Real Estate,Den Haag,3,87
1600,Peter Bruin Makelaardij,Amsterdam,3,60
1775,Thuis Totaal Makelaars,Haarlem,3,100
1369,Urban Short Stay,Rotterdam,2,64
3250,Listings,Amsterdam,3,120
3300,Smit & Heinen Makelaars en Taxateurs,Amsterdam,5,148
755,Urban Short Stay,Waddinxveen,2,56
895,Expatdesk Nijmegen,Druten,2,55
1850,Amsterdam Housing,Amsterdam,3,75
1995,Kalwij Vastgoed,Huizen,7,129
1600,Maasstad Woningverhuur,Rotterdam,3,122
955,P&D Housing,Tilburg,1,55
2100,MA Residences,Amsterdam,2,60
1450,Fides Diensten,Groningen,5,130
1160,Smart Letting,Maarssen,3,70
1250,Haarlem Real Estate,Haarlem,2,55
999,Zizzo BV,Zwolle,2,55
1900,DolFijnWonen,Ochten,6,150
1500,Wooncompany Den Haag,Den Haag,4,102
1300,The Local Feeling,Amsterdam,2,54
1450,NEXT Beheer,Rotterdam,3,90
1750,Executive Home Rentals  Amsterdam,Amsterdam,2,64
895,Immen Vastgoed,Apeldoorn,4,80
525,4-Freedom | Vastgoedbeheer,Delft,1,18
1650,Prohousing,Maastricht,3,85
775,Prohousing,Heerlen,4,160
725,Prohousing,Eijsden,2,28
1999,Eussen Verhuur,Maastricht,4,160
1350,Trijs & Partners,Hank,5,300
1200,Rental Rotterdam,Rotterdam,4,64
1075,Heimstaden,Den Haag,3,84
1700,Klok Real Estate,Amsterdam,2,55
1175,DG Vesta,Veldhoven,3,91
2695,Casa Rental Services,Rotterdam,5,155
995,Portsville,Rotterdam,2,55
1250,Nu Woonruimte,Haarlem,2,60
995,Portsville,Rotterdam,1,50
925,Urban Short Stay,Delft,2,42
965,RELO Wonen,Purmerend,2,43
2500,Havos Vastgoedbelegging bv,Appingedam,6,110
1395,Rotsvast Noord-Holland,Assendelft,5,115
730,Rent a Room Delft,Delft,2,21
835,Nido Student,Utrecht,1,20
985,OurDomain Amsterdam Diemen,Diemen,2,47
1350,Voogd Makelaardij,Amsterdam,1,35
,Havos Vastgoedbelegging bv,Uithuizen,10,130
1350,Van Oosterom Makelaar,Haarlem,3,74
1850,K2makelaars,Amsterdam,3,65
790,Urban Short Stay,Rotterdam,1,37
1001,Urban Short Stay,Amsterdam,2,46
2750,Prinsen Residence International,Amsterdam,3,110
2750,Amsterdam Wonen,Amsterdam,6,165
1275,BrinkBorgh Makelaardij,Amsterdam,1,36
1505,TW3 Strategie Marketing Makelaardij B.V.,Rotterdam,3,100
1345,TW3 Strategie Marketing Makelaardij B.V.,Rotterdam,4,124
2025,TW3 Strategie Marketing Makelaardij B.V.,Rotterdam,4,141
1380,TW3 Strategie Marketing Makelaardij B.V.,Rotterdam,3,93
2300,Jansen Smit Makelaars Taxateurs,Amsterdam,2,92
1150,Zandvoortmakelaars,Zandvoort,2,40
1400,Smit & Heinen Makelaars en Taxateurs,Amsterdam,2,46
1500,Amstel Makelaardij o.g.,Amstelveen,3,70
1500,Bianca Combee Housing Service,Amstelveen,2,43
1750,PUUR makelaars Amsterdam-Centrum,Amsterdam,3,63
1850,PUUR Makelaars Amsterdam-Zuid,Amsterdam,4,70
535,De Huissleutel,Tilburg,2,38
995,Rotterdam Apartments,Rotterdam,2,70
1115,ED Housing,Rotterdam,2,53
975,Rotterdam Apartments,Rotterdam,2,60
1700,Rotterdam Apartments,Rotterdam,3,70
775,CS Wonen,Terneuzen,4,77
1750,Keizerskroon makelaars,Amsterdam,2,52
3250,NOORESTATE,Amsterdam,4,142
1500,Momo Makelaardij en Vastgoed B.V.,Amsterdam,2,45
1750,Hollandsche Makelaardij,Amsterdam,1,62
1475,Hoogveste BV,Amstelveen,1,40
1168,Q Makelaars,Den Haag,1,59
1495,Rent an Apartment,Rotterdam,3,66
1149,Living Maastricht,Maastricht,2,60
1199,Living Maastricht,Tilburg,3,68
2800,Renthouse Vastgoed,Amstelveen,7,170
3600,Infinitas Real Estate,Voorburg,7,228
1095,123Wonen Zwolle,Zwolle,3,82
725,Max Suites,Rotterdam,1,18
725,Max Suites,Rotterdam,1,20
2500,Brummel & Beuk Makelaars ,Amsterdam,4,164
1800,Inxxx Rentals,Amsterdam,5,95
1050,123Wonen Deventer,Deventer,5,95
750,HouseHunting Eindhoven,Eindhoven,2,43
1005,Rotsvast Tilburg,Dongen,5,88
1695,'t Mauritshuis Makelaars,Oosterbeek,3,128
1650,Interhouse verhuurmakelaars Amsterdam,Amsterdam,3,80
1300,P&D Housing,Tilburg,4,118
450,Veldboom Vastgoed Enschede,Enschede,1,16
1650,Van Huis Uit Makelaars,Amsterdam,3,73
2450,VERRA Real Estate,Wassenaar,8,150
1850,Grand Relocation,Amsterdam,4,60
1495,070Wonen,Rijswijk,3,115
925,Rent a Stone,Den Haag,3,63
880,EasyMakelaars,Leiden,2,43
960,Living Today,Leiden,2,39
1750,Keizerskroon makelaars,Amsterdam,2,58
1250,123Wonen Groningen,Groningen,3,95
945,De Bloois Vastgoed,Rotterdam,2,52
705,Siebbeles Vastgoed,Arnhem,1,32
1145,De Bloois Vastgoed,Rotterdam,3,52
1045,De Bloois Vastgoed,Rotterdam,3,52
1350,Hevesta Bemiddeling,Amsterdam,1,37
1550,Mac Housing,Amsterdam,3,78
1450,Riva Rentals,Rotterdam,3,100
1050,Dutch Brickx Real Estate Den Haag e.o.,Zoetermeer,3,69
925,Veldboom Vastgoed Enschede,Enschede,3,75
451,Siebbeles Vastgoed,Arnhem,1,25
1295,LIV Residential,Utrecht,2,54
1495,Koops Makelaardij,Haarlem,2,75
745,Koninvest Vastgoed BV,Roosendaal,2,61
800,072wonen,Castricum,2,38
950,Weelde Wonen,Haarlem,2,60
1750,Klok Real Estate,Amsterdam,3,65
1900,Klok Real Estate,Amsterdam,2,70
500,Wolters Housing,Rijswijk,1,18
1125,Wolters Housing,Den Haag,2,82
945,Max Property Rentals,Rotterdam,3,57
640,Maxx Zwolle,Meppel,1,29
1995,Stoit Groep,Best,6,210
490,Siebbeles Vastgoed,Arnhem,1,20
1590,LV Housing,Amsterdam,2,55
975,Tameling Verhuur,Leiden,2,41
1300,Inter Immo Almere,Almere,1,72
1500,Amsterdamse Maatschappij,Amsterdam,2,54
1750,Holland Home Management,Amsterdam,3,61
1625,Dop & Dop Consultancy,Rotterdam,3,104
1495,Van Huis Uit Makelaars,Amsterdam,3,74
1250,VERRA Real Estate,Den Haag,3,90
1850,Expats. Amsterdam Rentals ,Amsterdam,4,110
1700,Unlimited Housing,Amsterdam,2,62
1050,RandstadWonen Haarlem,Haarlem,2,40
875,DHVC Vastgoed,Veldhoven,2,50
1175,Ros Verhuurmakelaar,Utrecht,2,47
1395,Q Makelaars,Den Haag,2,72
1295,VHPN,Rotterdam,3,80
1595,Estatum Makelaardij,Almere,5,129
1500,Out Amsterdam,Amsterdam,3,78
1500,Expats. Amsterdam Rentals ,Diemen,3,70
900,VERRA Real Estate Rotterdam,Delft,2,47
2500,Lutz Real Estate,Rotterdam,3,103
1650,Expats. Amsterdam Rentals ,Amsterdam,2,60
2250,Noort Makelaars,Bloemendaal,3,102
1185,Siebbeles Vastgoed,Leiden,4,80
1275,The Real Estate Company,Den Haag,3,78
900,Saelmans Makelaardij,Weert,5,105
999,Saelmans Makelaardij,Weert,3,80
1050,Quadyck Real Estate BV,Purmerend,3,77
1750,The Hague Real Estate Services,Den Haag,3,81
1495,Huizenbalie.nl,Amsterdam,3,62
1375,AmsterHomes,Amsterdam,2,40
1450,ISAAK Makelaardij o.g. B.V.,Amsterdam,2,54
1025,RE/MAX Makelaarsgilde Leiden,Leiden,1,30
915,NederWoon verhuurmakelaars Arnhem,Arnhem,1,83
1700,Estata Makelaars O.G.,Den Haag,3,81
1995,Karens Real Estate,Den Haag,5,134
1200,HouseHunting SchipholRegio & Haarlem e.o.,Hoofddorp,2,50
1015,NederWoon Verhuurmakelaars Utrecht,Zoetermeer,3,66
1800,Valerius Rentals,Amsterdam,4,65
1145,HouseHunting Eindhoven,Eindhoven,2,57
1550,Rotsvast Amstelveen,Amstelveen,3,82
1095,City Housing Amsterdam,Amsterdam,1,30
1450,Compass Housing Amsterdam,Amsterdam,4,85
1690,Stoit Groep,Den Bosch,5,128
600,University Housing,Rotterdam,1,15
1950,Amsterdam Housing,Amsterdam,3,101
1600,Maasstad Woningverhuur,Rotterdam,3,122
575,OurCampus Amsterdam Diemen,Diemen,1,27
1430,Van Huis Uit Makelaars,Amsterdam,3,96
450,Veldboom Vastgoed Enschede,Enschede,1,16
1995,VGW Housing,Utrecht,3,120
1095,VGW Housing,Utrecht,2,40
995,VGW Housing,Utrecht,1,35
1250,HouseHunting 't Gooi,Hilversum,3,81
1250,ViaDaan,Velsen-Zuid,3,65
995,EasyMakelaars,Leiden,2,42
1475,Brick's Makelaardij,Breda,6,124
565,Immosa Makelaardij,Maastricht,1,20
1450,Hansa Makelaardij O.G,Rotterdam,3,80
2950,Koops Makelaardij Amstelveen,Amstelveen,7,176
1550,AmsterHomes,Amsterdam,2,50
1500,AmsterHomes,Amsterdam,2,50
672,Brick Vastgoed,Helmond,1,28
980,HBBWonen.nu,Tilburg,2,44
1750,DdeG Vastgoed bv,Utrecht,3,55
1045,Select-a-House.nl,Breda,1,40
2050,Koops Makelaardij Leiden,Voorhout,6,165
1500,Tameling Verhuur,Noordwijk,5,108
1650,Interhouse verhuurmakelaars Eindhoven,Geldrop,3,158
727,Brick Vastgoed,Helmond,1,36
1430,Van Huis Uit Makelaars,Amsterdam,3,96
2250,Amsterdam Housing,Amsterdam,3,85
1400,Woonhuis Limburg,Heerlen,5,145
1250,Expat & Property Management,Den Haag,3,70
240,K&P Makelaars,Groningen,1,11
1300,RandstadWonen Haarlem,Haarlem,2,70
1445,VGW Housing,Utrecht,3,70
825,VGW Housing,Utrecht,1,27
575,OurCampus Amsterdam Diemen,Diemen,1,27
835,Nido Student,Utrecht,1,20
1250,Brick Vastgoed,Eindhoven,3,68
1200,Rotsvast Middelburg,Axel,5,83
1750,Out Amsterdam,Amsterdam,3,60
1445,Altijd Wonen,Utrecht,4,85
1300,Aham Vastgoed,Amsterdam,2,43
1600,AmsterHomes,Amsterdam,3,70
1500,Inxxx Rentals,Amsterdam,2,60
1250,Find a House,Etten-Leur,5,110
2150,Estata Makelaars O.G.,Den Haag,3,85
1250,DdeG Vastgoed bv,Utrecht,2,35
795,Brick Vastgoed,Eindhoven,1,25
1700,Eefje Voogd Makelaardij,Amsterdam,3,61
975,Wolters Housing,Schiedam,2,55
1295,My Housing,Eindhoven,3,100
800,University Housing,Utrecht,1,12
500,University Housing,Rotterdam,1,10
750,University Housing,Den Haag,2,50
675,University Housing,Utrecht,1,84
1500,Amsterdam Housing,Amsterdam,3,74
925,Woldring Verhuur,Groningen,2,53
2950,Gooiland Makelaardij Hilversum,Hilversum,5,165
1295,Homely Rentals,Voorburg,3,70
1350,ViaDaan,Vlaardingen,4,74
1900,Expat Housing Rotterdam ,Rotterdam,5,129
1250,Gruno Vastgoed B.V.,Groningen,2,60
1350,Reichman & Rommelaar Den Haag,Den Haag,4,90
1650,4-Freedom | Vastgoedbeheer,Utrecht,3,100
1495,B&S Rental Service,Utrecht,2,65
1095,Rotsvast Gouda,Gouda,3,65
1450,REC Vastgoed,Groningen,2,65
1295,VHPN,Rotterdam,3,80
1395,Q Makelaars,Den Haag,2,72
895,Star Housing,Maastricht,2,98
2700,RE/MAX Pro,Amsterdam,3,114
1800,Kamen Home Rentals BV,Rotterdam,3,85
700,Brick Vastgoed,Eindhoven,2,20
1000,OMNI HOUSE,Venlo,2,50
1400,'t Mauritshuis Makelaars,Oosterbeek,3,91
1500,Tweelwonen.nl Leiden,Leiden,2,86
470,BM Vastgoed,Arnhem,1,28
1600,Relocation Advisers B.V.,Amsterdam,3,70
1375,Stones Housing,Veldhoven,4,150
1600,Valerius Rentals,Amsterdam,2,42
560,Vesting Vastgoed,Den Haag,1,20
2650,Stones Housing,Eindhoven,3,140
1600,HousingNet,Amsterdam,3,75
1150,Stones Housing,Eindhoven,2,65
1550,VGW Housing,Utrecht,5,110
1650,Koops Makelaardij,Haarlem,3,93
1300,VGW Housing,Utrecht,4,80
1275,VGW Housing,Utrecht,3,70
1900,Dwars Makelaars,Eindhoven,7,137
1395,Rosmuller Makelaars,Amsterdam,2,50
2200,Tweelwonen.nl Noordwijk,Sassenheim,3,52
1350,Dutch Housing Centre BV,Hilversum,4,76
1500,Your Home Makelaardij,Amsterdam,3,80
830,Van Sonsbeeck makelaars,Arnhem,2,46
1025,Census Real Estate,Eindhoven,1,35
1750,'t Gooi Estate Rentals,Blaricum,5,140
1785,NederWoon verhuurmakelaars Amersfoort,Amsterdam,3,63
1550,Houses4let,Amstelveen,3,65
1500,The Hague Real Estate Services,Den Haag,3,95
2100,The Perfect House,Amsterdam,3,86
1600,Maasstad Woningverhuur,Rotterdam,3,122
1100,La Fontaine Makelaardij,Maastricht,5,80
2400,Estata Makelaars O.G.,Den Haag,6,166
1295,Ideaal Housing & Makelaars,Rotterdam,4,95
