"","house_price","rental_agency","city","bedrooms","surface"
"5659",950,"VerhuurPro Almelo","Almelo",4,100
"5660",1500,"The Hague Real Estate Services","Den Haag",4,80
"5661",875,"Koops Makelaardij Leiden","Leiderdorp",2,40
"5662",1700,"Expat & Real Estate B.V.","Den Haag",3,75
"5663",2000,"Expat & Real Estate B.V.","Leidschendam",4,115
"5664",1250,"Inter Immo Amsterdam","Amsterdam",1,33
"5665",1395,"Q Makelaars","Den Haag",2,72
"5666",985,"OurDomain Amsterdam Diemen","Diemen",2,47
"5667",795,"GOETH Vastgoed","Oirschot",2,48
"5668",925,"HousingXL.nl","Valkenburg",3,80
"5669",550,"HousingXL.nl","Maastricht",1,12
"5670",2500,"Inter Immo Amsterdam","Amsterdam",3,117
"5671",1500,"Stones Housing","Eindhoven",3,118
"5672",1750,"Urban Homies","Amsterdam",3,75
"5673",1750,"Estata Makelaars O.G.","Den Haag",3,70
"5674",1195,"Regio56 Makelaars & Huisvesting ","Eindhoven",4,117
"5675",1550,"Compass Housing Amsterdam","Amstelveen",4,90
"5676",825,"HouseHunting Eindhoven","Eindhoven",2,50
"5677",1950,"Van der Laarse Makelaardij o.g.","Aalsmeer",3,115
"5678",1750,"Jimble","Amsterdam",3,70
"5679",2000,"DolFijnWonen","Erlecom",4,220
"5680",2000,"DolFijnWonen","Erlecom",4,220
"5681",1750,"Interhouse verhuurmakelaars Rotterdam","Rotterdam",3,120
"5682",1250,"Interhouse verhuurmakelaars Rotterdam","Rotterdam",2,69
"5683",1195,"Fides Diensten","Groningen",2,32
"5684",750,"Nationaal Grondbezit","Rotterdam",3,68
"5685",890,"Immosa Makelaardij","Maastricht",3,75
"5686",740,"Domica Arnhem","Arnhem",2,35
"5687",2950,"AmsterHomes","Amsterdam",3,102
"5688",1475,"Rosmuller Makelaars","Amsterdam",2,50
"5689",2450,"Koops Makelaardij Amstelveen","Amstelveen",6,170
"5690",720,"W&D Vastgoed","Tilburg",2,54
"5691",497,"Maxx Zwolle","Zwolle",1,20
"5692",2950,"Tameling Verhuur","Katwijk",10,235
"5693",995,"Wobeco Housing Agency","Den Haag",2,46
"5694",2300,"Koops Makelaardij Amstelveen","Amstelveen",6,150
"5695",1425,"Grand Relocation","Amsterdam",2,47
"5696",1250,"Max Property Rentals","Rotterdam",3,94
"5697",1550,"Mac Housing","Amsterdam",3,78
"5698",1395,"Q Makelaars","Den Haag",2,72
"5699",1475,"Amsterdam Housing","Amsterdam",2,55
"5700",1400,"123Wonen Dordrecht","Dordrecht",4,106
"5701",2123,"ViaDaan","Den Haag",5,100
"5702",1600," Vastgoed 010","Rotterdam",5,119
"5703",795,"Gers Wonen","Rotterdam",1,20
"5704",895,"Gers Wonen","Rotterdam",1,25
"5705",775,"De Huissleutel","Tilburg",2,66
"5706",3300,"BS Real Estate & Services","Den Haag",6,135
"5707",495,"Lightcity Housing","Eindhoven",1,20
"5708",1795,"123Wonen West-Brabant","Steenbergen",4,170
"5709",430,"Van Der Huizen","Utrecht",1,22
"5710",1300,"ViaDaan","Lelystad",5,151
"5711",985,"ViaDaan","Assen",4,99
"5712",2000,"Hofzicht Makelaars","Zandvoort",3,120
"5713",310,"Vlug Wonen","Enschede",1,9
"5714",385,"Vlug Wonen","Enschede",1,14
"5715",2500,"Amsterdam Housing","Amsterdam",4,107
"5716",1195,"RG Woonadvies","Almere",2,61
"5717",1500,"Hofzicht Makelaars","Zandvoort",3,80
"5718",1850,"ViaDaan","Amstelveen",4,104
"5719",1500,"AHA (Another Home Abroad)","Amsterdam",2,53
"5720",1500,"Alcoco.nl","Amsterdam",2,70
"5721",1750,"Alcoco.nl","Amstelveen",4,115
"5722",1995,"123Wonen het Gooi","Naarden",5,87
"5723",800,"1huis Makelaars","Arnhem",2,55
"5724",1495,"The Rental Agency Amsterdam","Amsterdam",2,55
"5725",1000,"V-Amsterdam","Amsterdam",1,25
"5726",505,"Prohousing","Maastricht",1,21
"5727",1750,"The Rental Agency Amsterdam","Amsterdam",3,60
"5728",1100,"Expata","Amsterdam",1,35
"5729",1168,"Q Makelaars","Den Haag",1,59
"5730",1350,"Hevesta Bemiddeling","Amsterdam",1,37
"5731",995,"Ooms Makelaars Woningen","Rotterdam",3,75
"5732",1395,"Frisia Makelaars","Den Haag",3,105
"5733",390,"Maasland Relocation","Maastricht",2,19
"5734",425,"Maasland Relocation","Maastricht",2,20
"5735",1535,"Frisia Makelaars","Den Haag",3,143
"5736",995,"Budget Housing","Eindhoven",2,41
"5737",1150,"Budget Housing","Eindhoven",2,63
"5738",1380,"Frisia Makelaars","Den Haag",3,116
"5739",1495,"EHR Utrecht","Amsterdam",2,62
"5740",1395,"Houserenting4all.nl","Amersfoort",3,125
"5741",1495,"Linda Housing","Rotterdam",3,70
"5742",2250,"City Housing Amsterdam","Amsterdam",3,120
"5743",835,"Rent a Room Delft","Delft",2,35
"5744",2100,"IM Home Rentals","Amsterdam",2,80
"5745",2700,"IM Home Rentals","Amsterdam",3,85
"5746",1550,"ViaDaan","Amsterdam",3,90
"5747",1800,"Unlimited Housing","Amsterdam",3,80
"5748",1850,"123Wonen Breda","Breda",5,144
"5749",700,"RNC Wonen","Waalwijk",2,48
"5750",1550,"TVN Real Estate","Amsterdam",2,50
"5751",1535,"Frisia Makelaars","Den Haag",3,126
"5752",1700,"Prinsen Residence International","Amsterdam",2,50
"5753",1500,"Prinsen Residence International","Amsterdam",2,40
"5754",1650,"Prinsen Residence International","Amsterdam",3,60
"5755",2100,"Amsterdam Wonen","Amsterdam",3,75
"5756",999,"Alcoco.nl","Almere",1,40
"5757",1535,"Frisia Makelaars","Den Haag",3,143
"5758",1500,"JLG Real Estate","Amsterdam",2,51
"5759",2750,"Van der Borden Vastgoedprofessionals - Huur & Beheer","Heiloo",7,192
"5760",2200,"Makelaarsassociatie B.V.","Den Haag",5,104
"5761",1475,"Hoogveste BV","Amstelveen",1,40
"5762",955,"P&D Housing","Tilburg",1,55
"5763",1450,"Voorberg Makelaars","Den Haag",4,160
"5764",1995,"Cirk & Verhoog taxaties & consultancy B.V.","Den Haag",5,135
"5765",1500,"IM Home Rentals","Utrecht",3,55
"5766",1650,"BrinkBorgh Makelaardij","Amsterdam",3,60
"5767",1050,"Keij & Stefels Makelaars en Taxateurs","Amsterdam",1,35
"5768",975,"Stad en Land Makelaars","Rotterdam",2,55
"5769",1750,"Marloes Makelaars","Delft",5,118
"5770",10000,"Broersma Makelaardij","Amsterdam",6,313
"5771",1500,"HB Housing ","Amsterdam",3,75
"5772",1400,"Mar. J. Heule","Diemen",2,60
"5773",1245,"BZ Wonen Huur en Verhuurmakelaars","Haarlem",2,55
"5774",1165,"Interhouse verhuurmakelaars Haarlem","Haarlem",2,43
"5775",1195,"NEXT Beheer","Rotterdam",2,80
"5776",1850,"2ndhome4u","Lelystad",5,148
"5777",1550,"City Housing Amsterdam","Amsterdam",3,60
"5778",1195,"Rotterdam Apartments","Rotterdam",3,60
"5779",995,"Rotterdam Apartments","Rotterdam",2,60
"5780",1250,"Infinitas Real Estate","Leidschendam",2,81
"5781",1800,"Domica Leiden","Leiden",2,50
"5782",965,"Holland2Stay","Utrecht",3,66
"5783",1295,"Holland2Stay","Utrecht",2,66
"5784",965,"Holland2Stay","Utrecht",2,68
"5785",1450,"A1 Executive Estate","Amstelveen",3,50
"5786",1000,"123Wonen Groningen","Ten Boer",1,48
"5787",1350,"Koops Makelaardij Amsterdam","Amsterdam",4,90
"5788",1400,"Koops Makelaardij","Haarlem",2,50
"5789",1395,"Inter Immo Almere","Almere",3,75
"5790",1449,"Koops Makelaardij Amstelveen","Amstelveen",2,70
"5791",825,"Max Property Rentals","Rotterdam",3,53
"5792",7500,"AmsterHomes","Amsterdam",7,200
"5793",1475,"Hoogveste BV","Amstelveen",1,40
"5794",1550,"Mac Housing","Amsterdam",3,78
"5795",1895,"Koops Makelaardij","Haarlem",5,120
"5796",1450,"Koops Makelaardij Amsterdam","Amsterdam",3,57
"5797",895,"Franke & van der Aa Makelaars","Arnhem",4,79
"5798",4000,"Lighthouse Property Services","Haarlem",5,181
"5799",1500,"AmsterHomes","Amsterdam",2,40
"5800",1090,"Tweelwonen.nl Leiden","Leiden",2,57
"5801",1200,"'t Gooi Estate Rentals","Hilversum",4,74
"5802",1300,"Brick Vastgoed","Eindhoven",3,90
"5803",2950,"Estata Makelaars O.G.","Den Haag",7,205
"5804",1650,"Amsterdam Housing","Amsterdam",2,56
"5805",1250,"Sonar appartementen","Den Haag",2,70
"5806",2750,"Vereniging Hendrick de Keyser","Noordwijk",4,210
"5807",1395,"Rotsvast Groningen","Groningen",3,108
"5808",780,"NederWoon verhuurmakelaars Arnhem","Arnhem",2,56
"5809",1475,"+31 Vastgoed","Amsterdam",2,50
"5810",2000,"The Hague Real Estate Services","Den Haag",5,145
"5811",1150,"Tweelwonen.nl Rotterdam","Rotterdam",2,58
"5812",1150,"Tweelwonen.nl Rotterdam","Rotterdam",2,62
"5813",1750,"Interhouse verhuurmakelaars Amsterdam","Amstelveen",3,80
"5814",1445,"Interhouse verhuurmakelaars Haarlem","Haarlem",2,66
"5815",2250,"Relocation Advisers B.V.","Amsterdam",3,94
"5816",3300,"Ing. Roelfzema Vastgoedadviseurs BV","Amsterdam",5,120
"5817",3000,"IdealEstate Rental Consultancy","Amsterdam",3,90
"5818",1550,"ViaDaan","Den Haag",3,104
"5819",1250,"Vliegenthart Makelaardij","Rotterdam",5,140
"5820",1425,"Interhouse verhuurmakelaars Sassenheim","Lisse",3,100
"5821",875,"Stadsmakelaar Rotterdam","Rotterdam",1,30
"5822",3250,"Rotsvast Eindhoven","Eindhoven",2,135
"5823",1100,"Dwars Makelaars","Weert",1,70
"5824",2000,"La Fontaine Makelaardij","Maastricht",5,165
"5825",1475,"Hoogveste BV","Amstelveen",1,40
"5826",1350,"Hevesta Bemiddeling","Amsterdam",1,37
"5827",1450,"Skyreach Stay","Amsterdam",3,90
"5828",1100,"Regio56 Makelaars & Huisvesting ","Eindhoven",2,70
"5829",1350,"'t Mauritshuis Makelaars","Wageningen",4,104
"5830",2750,"IdealEstate Rental Consultancy","Amsterdam",3,90
"5831",1500,"Urban Homies","Amsterdam",2,53
"5832",1850,"TVN Real Estate","Rotterdam",3,70
"5833",795,"Dak Woningbeleggingen","Heerlen",3,66
"5834",1050,"Kolpa Makelaars B.V.","Rotterdam",3,72
"5835",1250,"Rotsvast Eindhoven","Veldhoven",2,50
"5836",675,"Lightcity Housing","Eindhoven",1,18
"5837",2500,"IdealEstate Rental Consultancy","Amsterdam",3,90
"5838",3450,"Eurostone real estate","Amsterdam",4,170
"5839",1150,"Rotsvast Hilversum","Baarn",4,110
"5840",975,"123Wonen Groningen","Groningen",3,72
"5841",2100,"Tweelwonen.nl Noordwijk","Amsterdam",3,64
"5842",1750,"Amsterdam Housing","Amsterdam",3,85
"5843",1750,"Dutch Housing Centre BV","Amsterdam",3,63
"5844",1495,"Riva Rentals","Rotterdam",3,92
"5845",1195,"Rent an Apartment","Rotterdam",3,72
"5846",2750,"Hoen Vastgoedbeheer ","Amsterdam",5,129
"5847",170,"K&P Makelaars","Groningen",2,8
"5848",1495,"Droste De Vries Makelaars","Utrecht",2,60
"5849",2150,"Interhouse verhuurmakelaars Amsterdam","Amsterdam",3,70
"5850",2250,"Amsterdam Housing","Amstelveen",5,150
"5851",450,"Homey Housing","Den Haag",3,12
"5852",1150,"VGW Housing","Utrecht",2,40
"5853",1850,"Parker & Williams Real Estate Services","Amsterdam",2,100
"5854",1050,"Tameling Verhuur","Katwijk",2,47
"5855",1050,"Stienstra","Tilburg",3,89
"5856",1450,"Van Engelen Makelaars","Haarlem",2,65
"5857",575,"OurCampus Amsterdam Diemen","Diemen",1,27
"5858",1325,"Compass Housing Amsterdam","Amsterdam",3,68
"5859",1350,"Van der Meulen Makelaars","Groningen",3,105
"5860",1575,"Covers & Jonker Makelaars BV","Utrecht",3,72
"5861",1175,"070Wonen","Den Haag",3,55
"5862",4600,"Dutch Housing Centre BV","Amsterdam",5,140
"5863",575,"geWOON Makelaardij","Kerkrade",1,44
"5864",1650,"Urban Homies","Amsterdam",3,70
"5865",1050,"Riva Rentals","Rotterdam",2,61
"5866",1400,"HB&F Rental Services","Schiedam",3,85
"5867",1399,"Mijn Huis Makelaardij","Weesp",3,98
"5868",1700,"123Wonen West-Brabant","Bergen op Zoom",6,280
"5869",1550,"NumberXII Exclusive Real Estate","Den Haag",2,65
"5870",1475,"Renthouse Vastgoed","Amstelveen",3,80
"5871",6750,"De Graaf & Groot Makelaars","Amsterdam",5,160
"5872",1375,"Amsterdam Housing","Amsterdam",2,45
"5873",1750,"Rotsvast Amsterdam","Amsterdam",3,72
"5874",1275,"Covers & Jonker Makelaars BV","Utrecht",2,41
"5875",695,"Immovita","Den Haag",1,63
"5876",1600,"Rotsvast Amsterdam","Amsterdam",2,70
"5877",1500,"PRO makelaars","Amsterdam",2,40
"5878",1095,"HousingXL.nl","Maastricht",2,80
"5879",1350,"Housescout","Rijswijk",4,120
"5880",950,"Koops Makelaardij","Zandvoort",3,60
"5881",690,"Machtan vastgoedbeheer","Rotterdam",2,32
"5882",1700,"TVN Real Estate","Rotterdam",3,90
"5883",1100,"K&P Makelaars","Groningen",2,40
"5884",1500,"Renthouse Vastgoed","Hoofddorp",2,100
"5885",1695,"Wooncompany Den Haag","Den Haag",4,120
"5886",1600,"ViaDaan","Amsterdam",3,50
"5887",1450,"IM Home Rentals","Utrecht",3,80
"5888",1300,"IM Home Rentals","Utrecht",2,45
"5889",935,"P&D Housing","Tilburg",2,55
"5890",1600,"Maasstad Woningverhuur","Rotterdam",3,122
"5891",2100,"IM Home Rentals","Amsterdam",2,70
"5892",1250,"IM Home Rentals","Utrecht",2,40
"5893",1025,"IM Home Rentals","Amstelveen",2,30
"5894",795,"Maasland Relocation","Maastricht",2,40
"5895",1995,"Riva Rentals","Rotterdam",5,175
"5896",650,"Reham Makelaars | Taxateurs","Hulst",2,68
"5897",1950,"Prinsen Residence International","Amstelveen",3,115
"5898",1450,"Prinsen Residence International","Amsterdam",2,50
"5899",1800,"Prinsen Residence International","Amsterdam",2,75
"5900",1750,"Prinsen Residence International","Amsterdam",3,100
"5901",4950,"Prinsen Residence International","Amsterdam",3,150
"5902",1750,"Prinsen Residence International","Amsterdam",2,80
"5903",2850,"Prinsen Residence International","Amsterdam",2,100
"5904",1450,"Prinsen Residence International","Amsterdam",2,50
"5905",1745,"Interhouse verhuurmakelaars Haarlem","Haarlem",3,76
"5906",1360,"Interhouse verhuurmakelaars Den Haag","Rijswijk",4,105
"5907",1420,"Kimmel & Co. Makelaarskantoor o.g. b.v.","Den Haag",3,76
"5908",1295,"Rotsvast Eindhoven","Eindhoven",8,150
"5909",2000,"Barnhoorn Vermeer Makelaars","Badhoevedorp",4,100
"5910",1975,"Forte Makelaars","Amsterdam",4,109
"5911",1750,"JLG Real Estate","Amsterdam",4,55
"5912",1400,"Ter Haar Makelaars B.V.","Amsterdam",2,58
"5913",2000,"Finsens Makelaardij","Amsterdam",4,90
"5914",1375,"Makelaarsassociatie B.V.","Den Haag",3,89
"5915",2950,"Kappelle Onroerend Goed Laren","Laren",3,139
"5916",1100,"Mar. J. Heule","Amsterdam",2,32
"5917",1350,"HB Housing ","Amsterdam",2,32
"5918",1450,"TVN Real Estate","Hoofddorp",3,80
"5919",1250,"Rotterdam Apartments","Rotterdam",3,95
"5920",1050,"Rotterdam Apartments","Rotterdam",4,74
"5921",1550,"Mac Housing","Amsterdam",3,78
"5922",1325,"Compass Housing Amsterdam","Amsterdam",3,68
"5923",915,"Rotterdam Apartments","Rotterdam",2,35
"5924",1995,"Rotterdam Apartments","Rotterdam",4,135
"5925",675,"J.T.M.D. vastgoed beheer B.V.","Amsterdam",1,12
"5926",2000,"Het Hoofse Huis","Maastricht",6,120
"5927",950,"BenHousing","Rotterdam",2,50
"5928",2750,"City Homes","Amsterdam",3,105
"5929",2450,"RE/MAX Pro","Amsterdam",5,168
"5930",737,"VerhuurPro Almelo","Almelo",2,60
"5931",2495,"HousingNet","Amsterdam",3,110
"5932",995,"Tweelwonen.nl Noordwijk","Noordwijk",2,42
"5933",1075,"LW23","Alkmaar",2,60
"5934",975,"LW23","Alkmaar",2,43
"5935",975,"LW23","Alkmaar",2,43
"5936",1800,"Interhouse verhuurmakelaars Amsterdam","Amsterdam",2,75
"5937",1295,"Stoit Groep","Boxtel",3,108
"5938",540,"RTZN Makelaardij","Maastricht",1,30
"5939",975,"Rent an Apartment","Den Haag",2,65
"5940",1300,"Xpat Xpert","Leiden",2,70
"5941",925,"Huurstek","Arnhem",3,70
"5942",1300,"Huisportaal.nl","Leiderdorp",4,93
"5943",1950,"Huisportaal.nl","Utrecht",4,108
"5944",1077,"Tweelwonen.nl Rotterdam","Hoogvliet Rotterdam",3,73
"5945",1100,"Tweelwonen.nl Noordwijk","Noordwijk",2,42
"5946",1300,"Find your room","Amsterdam",1,35
"5947",1300,"Find your room","Amsterdam",1,26
"5948",760,"'t Mauritshuis Makelaars","Oosterbeek",3,60
"5949",950,"De Bloois Vastgoed","Den Haag",3,57
"5950",1350,"HousingNet","Amsterdam",3,92
"5951",1495,"Tweelwonen.nl Rotterdam","Rotterdam",3,75
"5952",400,"BM Vastgoed","Arnhem",1,13
"5953",985,"OurDomain Amsterdam Diemen","Diemen",2,47
"5954",1325,"Compass Housing Amsterdam","Amsterdam",3,68
"5955",675,"Lightcity Housing","Eindhoven",1,19
"5956",3250,"Jimble","Amsterdam",4,134
"5957",995,"'t Mauritshuis Makelaars","Bennekom",5,100
"5958",1550,"Rotsvast Breda","Breda",3,80
"5959",1195,"A&N Vastgoed","Den Haag",1,65
"5960",1495,"LIV Residential","Amsterdam",3,74
"5961",1300,"Flevopand","Zeewolde",3,129
"5962",1335,"Rotsvast Utrecht","Utrecht",3,50
"5963",1245,"Portsville","Rotterdam",2,85
"5964",1295,"Nieuwdorp Makelaardij","Zaltbommel",4,127
"5965",1350,"Portsville","Rotterdam",3,75
"5966",2100,"Koops Makelaardij Amsterdam","Amsterdam",4,110
"5967",1425,"VERRA Real Estate Rotterdam","Rotterdam",3,58
"5968",1499,"City Housing Amsterdam","Amsterdam",3,55
"5969",260,"BVwonen","Tilburg",2,15
"5970",1400,"Loftly","Rotterdam",3,147
"5971",1090,"STU-makelaardij B.V.","Eindhoven",3,61
"5972",1195,"HouseHunting Den Bosch","Den Bosch",3,84
"5973",2750,"Parker & Williams Real Estate Services","Amsterdam",3,120
"5974",1550,"Amstel Housing Amsterdam","Amsterdam",2,60
"5975",2200,"Brick Vastgoed","Eindhoven",5,219
"5976",1950,"Heeren Makelaars B.V.","Amsterdam",3,110
"5977",1750,"Expathousing.com (Amsterdam) ","Amsterdam",3,70
"5978",1250,"Rotsvast Middelburg","Terneuzen",3,76
"5979",1750,"Haagen & Partners","Amsterdam",2,100
"5980",980,"De Regenbogen Beheer","Den Haag",2,30
"5981",1325,"De Regenbogen Beheer","Den Haag",2,65
"5982",1850,"Asunaro Holland Interplan","Amsterdam",3,52
"5983",2400,"Wobeco Housing Agency","Den Haag",3,115
"5984",1650,"RE/MAX Totaal Makelaars","Rotterdam",2,110
"5985",1295,"VHPN","Rotterdam",3,80
"5986",1395,"Q Makelaars","Den Haag",2,72
"5987",1850,"Renthouse Vastgoed","Amstelveen",3,101
"5988",445,"Rotsvast Tilburg","Tilburg",1,23
"5989",859,"Niya Vastgoed Beheer BV","Rotterdam",3,37
"5990",639,"The Real Estate Company","Rotterdam",1,8
"5991",2000,"The Hague Real Estate Services","Den Haag",4,140
"5992",1800,"G&D&Y Housing","Amsterdam",3,65
"5993",1650,"Riva Rentals","Rotterdam",2,59
"5994",321,"BM Vastgoed","Arnhem",1,9
"5995",321,"BM Vastgoed","Arnhem",1,12
"5996",446,"BM Vastgoed","Arnhem",1,16
"5997",571,"BM Vastgoed","Arnhem",1,26
"5998",995,"KK Amsterdam","Amsterdam",2,41
"5999",950,"Brick Vastgoed","Eindhoven",2,65
"6000",2200,"Amstel Housing","Amstelveen",5,140
"6001",2850,"Estata Makelaars O.G.","Den Haag",5,146
"6002",1200,"Huren in Twente","Enschede",4,110
"6003",1400,"Tweelwonen.nl Noordwijk","Noordwijk",3,84
"6004",600,"MDG Makelaars","Eindhoven",1,14
"6005",1750,"HPS Rentals","Amsterdam",3,110
"6006",1500,"Interhouse verhuurmakelaars Amsterdam","Amsterdam",3,52
"6007",1650,"First Class Housing","Amstelveen",4,87
"6008",1500,"First Class Housing","Amsterdam",2,70
"6009",1750,"Dutch Housing Centre BV","Amsterdam",4,76
"6010",1350,"123Wonen Amsterdam","Amsterdam",2,45
"6011",2500,"The Hague Real Estate Services","Den Haag",8,194
"6012",1130,"Estata Makelaars O.G.","Den Haag",3,65
"6013",1200,"Oost West Makelaars & Consultancy","Den Haag",3,70
"6014",1300,"Interhouse verhuurmakelaars Hilversum & Almere","Hilversum",3,100
"6015",1950,"Van der Schaaf & Kooijmans NVM Makelaars ","Santpoort-Zuid",3,85
"6016",1250,"Koops Makelaardij Leiden","Voorschoten",2,60
"6017",1350,"Hevesta Bemiddeling","Amsterdam",1,37
"6018",1168,"Q Makelaars","Den Haag",1,59
"6019",1850,"2ndhome4u","Lelystad",5,120
"6020",990,"Lightcity Housing","Eindhoven",1,47
"6021",1395,"Lutz Real Estate","Voorburg",4,88
"6022",1500,"Stoit Groep","Veldhoven",3,95
"6023",1287,"De Bloois Vastgoed","Delft",4,70
"6024",1650,"The Rental Agency Amsterdam","Amsterdam",2,50
"6025",1150,"UVM","Nijmegen",2,119
"6026",1025,"Regiis BV","Eindhoven",3,60
"6027",1500,"Amsterdam Housing","Amsterdam",3,94
"6028",1675,"Rotsvast Amstelveen","Amstelveen",3,80
"6029",1425,"De Huisadviseur Tilburg","Breda",3,78
"6030",1500,"Sonar appartementen","Den Haag",2,80
"6031",3350,"Amsterdamse Maatschappij","Amsterdam",6,156
"6032",1650,"Renthouse Vastgoed","Amstelveen",3,87
"6033",1250,"ViaDaan","Purmerend",3,64
"6034",3250,"JM verhuur","Voorschoten",4,100
"6035",950,"Nationaal Grondbezit","Rotterdam",2,71
"6036",575,"ViaDaan","IJmuiden",1,22
"6037",1750,"Listings","Amsterdam",2,55
"6038",1095,"Prohousing","Maastricht",2,95
"6039",2450,"Amstel Property Agency","Aalsmeer",6,150
"6040",1750,"Plink Garantiemakelaars","Den Haag",4,101
"6041",995,"Plink Garantiemakelaars","Voorburg",3,75
"6042",1350,"JLG Real Estate","Amsterdam",2,40
"6043",1350,"JLG Real Estate","Amsterdam",2,50
"6044",1450,"JLG Real Estate","Amsterdam",2,45
"6045",1350,"JLG Real Estate","Amsterdam",2,52
"6046",1450,"Amstel Makelaardij o.g.","Amsterdam",3,81
"6047",950,"HouseHunting 't Gooi","'s-Graveland",1,50
"6048",1295,"123Wonen het Gooi","Hilversum",5,115
"6049",1168,"Q Makelaars","Den Haag",1,59
"6050",1600,"Maasstad Woningverhuur","Rotterdam",3,122
"6051",1485,"123Wonen West-Brabant","Etten-Leur",4,95
"6052",1465,"Viëtor Beheer","Amstelveen",3,82
"6053",525,"iRooms and Houses","Rotterdam",1,15
"6054",1350,"First Class Housing","Amstelveen",2,49
"6055",1680,"Dutch Renting","Amsterdam",3,120
"6056",1795,"CMT Real Estate","Den Haag",3,89
"6057",1095,"K&P Makelaars","Groningen",3,55
"6058",1020,"K&P Makelaars","Groningen",3,55
"6059",1095,"K&P Makelaars","Groningen",3,55
"6060",1350,"123Wonen Drenthe","Havelte",3,184
"6061",675,"RTZN Makelaardij","Maastricht",1,33
"6062",1495,"Stoit Groep","Eindhoven",5,152
"6063",2000,"Inter Immo Amsterdam","Amstelveen",4,133
"6064",1545,"Tweelwonen.nl Leiden","Amsterdam",3,129
"6065",850,"Max Property Rentals","Rozenburg",3,63
"6066",1245,"Max Property Rentals","Rotterdam",3,90
"6067",730,"Vesting Vastgoed","Den Haag",1,27
"6068",2600,"Inter Immo Almere","Almere",4,200
"6069",1150,"HertogWonen","Den Bosch",2,64
"6070",1250,"HertogWonen","Den Bosch",2,70
"6071",970,"HertogWonen","Den Bosch",2,55
"6072",765,"Rent an Apartment","Vlaardingen",2,42
"6073",1595,"Portsville","Rotterdam",3,80
"6074",2000,"Dutch Renting","Amsterdam",3,78
"6075",1495,"Portsville","Rotterdam",4,85
"6076",1200,"Kolpa Makelaars B.V.","Rotterdam",2,58
"6077",340,"BM Vastgoed","Arnhem",1,10
"6078",1495,"Huizenbalie.nl","Amstelveen",3,42
"6079",996,"123Wonen Leiden","Warmond",4,70
"6080",2200,"Van Huis Uit Makelaars","Amsterdam",3,75
"6081",2100,"The Perfect House","Amsterdam",3,86
"6082",985,"OurDomain Amsterdam Diemen","Diemen",2,47
